,sketch_id,stroke_id,label,stroke_num,condition,target
1851,5331-d3bd334d-3d8c-400e-b3b2-44cd69623cb7_6,5331-d3bd334d-3d8c-400e-b3b2-44cd69623cb7_6_10,leg,10,closer,waiting
1852,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_0,backrest,0,further,waiting
1853,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_1,backrest,1,further,waiting
1854,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_2,armrest,2,further,waiting
1855,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_3,armrest,3,further,waiting
1856,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_4,seat,4,further,waiting
1857,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_5,seat,5,further,waiting
1858,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_6,leg,6,further,waiting
1859,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_7,leg,7,further,waiting
1860,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_8,armrest,8,further,waiting
1861,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_9,armrest,9,further,waiting
1862,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_10,backrest,10,further,waiting
1863,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_12_11,armrest,11,further,waiting
1864,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_0,backrest,0,closer,inlay
1865,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_1,backrest,1,closer,inlay
1866,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_2,backrest,2,closer,inlay
1867,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_3,backrest,3,closer,inlay
1868,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_4,backrest,4,closer,inlay
1869,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_5,backrest,5,closer,inlay
1870,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_6,backrest,6,closer,inlay
1871,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_7,seat,7,closer,inlay
1872,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_8,seat,8,closer,inlay
1873,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_9,seat,9,closer,inlay
1874,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_10,seat,10,closer,inlay
1875,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_11,seat,11,closer,inlay
1876,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_12,leg,12,closer,inlay
1877,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_13,leg,13,closer,inlay
1878,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_14,leg,14,closer,inlay
1879,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_15,leg,15,closer,inlay
1880,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_16,leg,16,closer,inlay
1881,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_17,leg,17,closer,inlay
1882,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_18,backrest,18,closer,inlay
1883,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_16_19,backrest,19,closer,inlay
1884,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_0,armrest,0,closer,leather
1885,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_1,armrest,1,closer,leather
1886,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_2,backrest,2,closer,leather
1887,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_3,backrest,3,closer,leather
1888,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_4,armrest,4,closer,leather
1889,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_5,armrest,5,closer,leather
1890,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_6,armrest,6,closer,leather
1891,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_7,leg,7,closer,leather
1892,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_8,seat,8,closer,leather
1893,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_9,seat,9,closer,leather
1894,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_10,leg,10,closer,leather
1895,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_11,leg,11,closer,leather
1896,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_12,leg,12,closer,leather
1897,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_13,armrest,13,closer,leather
1898,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_14,backrest,14,closer,leather
1899,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_25_15,backrest,15,closer,leather
1900,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_0,backrest,0,closer,straight
1901,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_1,backrest,1,closer,straight
1902,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_2,backrest,2,closer,straight
1903,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_3,backrest,3,closer,straight
1904,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_4,backrest,4,closer,straight
1905,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_5,backrest,5,closer,straight
1906,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_6,backrest,6,closer,straight
1907,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_7,backrest,7,closer,straight
1908,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_8,seat,8,closer,straight
1909,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_9,backrest,9,closer,straight
1910,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_10,seat,10,closer,straight
1911,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_11,seat,11,closer,straight
1912,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_12,seat,12,closer,straight
1913,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_13,seat,13,closer,straight
1914,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_14,leg,14,closer,straight
1915,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8,5401-eaf89cb8-eaee-4824-949a-f6a80bd05fc3_8_15,leg,15,closer,straight
1916,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_0,backrest,0,further,inlay
1917,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_1,backrest,1,further,inlay
1918,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_2,seat,2,further,inlay
1919,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_3,seat,3,further,inlay
1920,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_4,seat,4,further,inlay
1921,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_5,seat,5,further,inlay
1922,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_6,leg,6,further,inlay
1923,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_7,leg,7,further,inlay
1924,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_8,backrest,8,further,inlay
1925,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_9,backrest,9,further,inlay
1926,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_10,backrest,10,further,inlay
1927,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_25_11,leg,11,further,inlay
1928,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_0,backrest,0,further,straight
1929,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_1,backrest,1,further,straight
1930,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_2,backrest,2,further,straight
1931,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_3,backrest,3,further,straight
1932,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_4,backrest,4,further,straight
1933,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_5,seat,5,further,straight
1934,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_6,seat,6,further,straight
1935,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_7,leg,7,further,straight
1936,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_8,leg,8,further,straight
1937,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_9,leg,9,further,straight
1938,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_10,leg,10,further,straight
1939,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_11,leg,11,further,straight
1940,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_12,leg,12,further,straight
1941,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_3_13,leg,13,further,straight
1942,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_0,armrest,0,further,waiting
1943,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_1,backrest,1,further,waiting
1944,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_2,seat,2,further,waiting
1945,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_3,seat,3,further,waiting
1946,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_4,seat,4,further,waiting
1947,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_5,leg,5,further,waiting
1948,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_6,leg,6,further,waiting
1949,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_7,leg,7,further,waiting
1950,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30,5412-7dc95fb9-5b93-4d9a-bf13-7d349722b687_30_8,leg,8,further,waiting
1951,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_0,leg,0,further,straight
1952,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_3,leg,3,further,straight
1953,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_4,leg,4,further,straight
1954,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_5,seat,5,further,straight
1955,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_6,backrest,6,further,straight
1956,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_7,backrest,7,further,straight
1957,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_8,backrest,8,further,straight
1958,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_9,backrest,9,further,straight
1959,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_19_10,backrest,10,further,straight
1960,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_0,backrest,0,closer,inlay
1961,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_1,backrest,1,closer,inlay
1962,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_2,backrest,2,closer,inlay
1963,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_3,leg,3,closer,inlay
1964,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_4,leg,4,closer,inlay
1965,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_20_5,leg,5,closer,inlay
1966,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21_0,seat,0,closer,leather
1967,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21_1,seat,1,closer,leather
1968,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21_2,leg,2,closer,leather
1969,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_21_3,leg,3,closer,leather
1970,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_0,armrest,0,further,waiting
1971,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_1,armrest,1,further,waiting
1972,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_2,backrest,2,further,waiting
1973,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_3,backrest,3,further,waiting
1974,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_4,backrest,4,further,waiting
1975,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_5,seat,5,further,waiting
1976,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_6,leg,6,further,waiting
1977,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_7,leg,7,further,waiting
1978,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25,5650-cb4a9e85-a383-43f6-83e6-331e286811d1_25_8,leg,8,further,waiting
1979,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_4,seat,4,further,inlay
1980,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_5,backrest,5,further,inlay
1981,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_6,backrest,6,further,inlay
1982,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_7,seat,7,further,inlay
1983,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_8,leg,8,further,inlay
1984,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_9,leg,9,further,inlay
1985,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_10,leg,10,further,inlay
1986,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_11,backrest,11,further,inlay
1987,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_17_12,backrest,12,further,inlay
1988,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_0,armrest,0,closer,leather
1989,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_1,leg,1,closer,leather
1990,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_2,seat,2,closer,leather
1991,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_3,seat,3,closer,leather
1992,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_4,backrest,4,closer,leather
1993,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_5,backrest,5,closer,leather
1994,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_6,leg,6,closer,leather
1995,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_7,leg,7,closer,leather
1996,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_8,leg,8,closer,leather
1997,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_9,armrest,9,closer,leather
1998,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_20_10,armrest,10,closer,leather
1999,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_0,backrest,0,closer,waiting
2000,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_1,backrest,1,closer,waiting
2001,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_2,backrest,2,closer,waiting
2002,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_3,seat,3,closer,waiting
2003,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_4,seat,4,closer,waiting
2004,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_5,seat,5,closer,waiting
2005,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_6,leg,6,closer,waiting
2006,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_7,leg,7,closer,waiting
2007,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_8,armrest,8,closer,waiting
2008,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_21_9,armrest,9,closer,waiting
2009,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_0,backrest,0,further,straight
2010,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_1,backrest,1,further,straight
2011,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_2,backrest,2,further,straight
2012,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_3,backrest,3,further,straight
2013,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_4,backrest,4,further,straight
2014,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_5,seat,5,further,straight
2015,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_6,leg,6,further,straight
2016,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_7,leg,7,further,straight
2017,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5,5707-49e9e7c8-5fe1-4469-9905-4ba89ccde7dd_5_8,leg,8,further,straight
