,None,beak,body,eye,feet,head,leg,tail,unknown,wing,bumper,door,headlight,hood,trunk,wheel,window,windshield,armrest,backrest,seat,ear,mouth,neck,paw,None_total_arclength,beak_total_arclength,body_total_arclength,eye_total_arclength,feet_total_arclength,head_total_arclength,leg_total_arclength,tail_total_arclength,unknown_total_arclength,wing_total_arclength,bumper_total_arclength,door_total_arclength,headlight_total_arclength,hood_total_arclength,trunk_total_arclength,wheel_total_arclength,window_total_arclength,windshield_total_arclength,armrest_total_arclength,backrest_total_arclength,seat_total_arclength,ear_total_arclength,mouth_total_arclength,neck_total_arclength,paw_total_arclength
658,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,576,571,286,0,0,0,0
659,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,407,231,0,0,0,0
660,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,602,277,0,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,150,0,0,0,0
662,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,699,435,0,0,0,0
663,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,743,548,0,0,0,0
664,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,363,411,0,0,0,0
665,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1218,0,103,0,0,0,0,0,0,0,0,0,0,68,227,0,0,0,0
666,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,900,392,0,0,0,0
667,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,388,0,209,0,0,0,0,0,0,0,0,0,0,191,143,0,0,0,0
668,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,582,472,0,0,0,0
672,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,132,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,341,392,364,0,0,0,0
673,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,275,367,360,0,0,0,0
674,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1798,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,391,248,406,0,0,0,0
675,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,10,4,0,0,0,0,414,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,617,534,392,0,0,0,0
676,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,40,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,971,715,0,0,0,0
677,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,116,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,262,575,607,0,0,0,0
678,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0
679,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,454,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,161,360,72,0,0,0,0
680,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,359,238,0,0,0,0
681,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,110,375,377,0,0,0,0
682,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,239,218,316,0,0,0,0
683,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,451,290,0,0,0,0
684,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,148,395,333,0,0,0,0
685,15,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1090,0,0,0,0,0,846,0,139,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0
686,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,54,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,343,242,233,0,0,0,0
687,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,171,365,286,0,0,0,0
688,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,413,255,0,0,0,0
689,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,210,0,17,0,0,0,0,0,0,0,0,0,185,528,289,0,0,0,0
690,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,518,690,0,0,0,0
691,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,249,313,264,0,0,0,0
692,6,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,198,0,0,0,0,0,1176,0,102,0,0,0,0,0,0,0,0,0,661,302,335,0,0,0,0
693,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,352,359,0,0,0,0,0
694,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,214,141,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,229,0,0,0,0
696,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,526,150,0,0,0,0
697,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,186,202,0,0,0,0
698,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,638,0,273,0,0,0,0,0,0,0,0,0,0,278,229,0,0,0,0
699,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,496,0,195,0,0,0,0,0,0,0,0,0,331,112,403,0,0,0,0
700,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0,214,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,503,360,496,0,0,0,0
701,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,226,476,227,0,0,0,0
702,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,477,361,0,0,0,0
703,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,964,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,372,370,0,0,0,0,0
704,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,638,620,0,0,0,0
705,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,494,317,0,0,0,0
706,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,170,321,280,0,0,0,0
707,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,395,378,226,0,0,0,0
708,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,510,279,0,0,0,0
709,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1586,0,606,0,0,0,0,0,0,0,0,0,275,264,82,0,0,0,0
710,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,454,313,0,0,0,0
711,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,411,379,247,0,0,0,0
712,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,551,257,0,0,0,0
713,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,524,315,361,0,0,0,0
714,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,451,438,0,0,0,0
715,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,201,581,487,0,0,0,0
716,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,251,307,288,0,0,0,0
717,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,358,306,228,0,0,0,0
718,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,470,260,419,0,0,0,0
719,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1666,0,17,0,0,0,0,0,0,0,0,0,571,365,274,0,0,0,0
720,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,696,543,0,0,0,0
721,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,317,60,0,0,0,0
722,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,354,228,0,0,0,0
723,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,210,284,0,0,0,0
724,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,242,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,406,490,271,0,0,0,0
725,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,154,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,154,239,289,0,0,0,0
726,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,346,186,0,0,0,0
727,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,545,335,0,0,0,0
728,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,379,382,0,0,0,0
729,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0
730,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1776,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,84,598,247,0,0,0,0
731,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,756,0,0,394,422,42,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0
732,0,0,6,0,0,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,570,1208,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,690,0,0,378,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0
734,3,0,4,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,688,0,0,0,354,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,0,6,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,812,0,0,0,862,40,0,0,0,0,0,0,0,0,0,0,0,0,0,105,138,100,0
736,0,0,12,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,888,0,0,366,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0
737,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,452,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0
738,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1084,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,0,22,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,314,18,0,310,1154,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0
740,0,0,4,0,0,2,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,570,0,0,306,556,173,622,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0
741,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0
742,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
743,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,384,1672,121,0,0,0,0,0,0,0,0,0,0,0,0,0,155,14,0,0
744,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,442,0,0,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
745,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
746,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,340,0,0,910,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,156,0,0
747,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,3,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,124,0,0,0,0,300,662,284,0,0,0,0,0,0,0,0,0,0,0,0,0,189,25,0,0
749,0,0,0,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1010,1530,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0
750,0,0,2,2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,12,0,146,2326,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
751,0,0,2,2,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,226,4,0,730,878,192,0,0,0,0,0,0,0,0,0,0,0,0,0,59,190,0,0
752,0,0,2,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,396,0,0,234,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,201,0,0
753,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1040,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
754,0,0,4,2,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,552,4,0,338,512,182,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0
755,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
756,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,3,0,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,158,0,0,362,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,32,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,27,0,0
759,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,36,0,0,2070,52,0,0,0,0,0,0,0,0,0,0,0,0,0,49,321,0,0
760,0,0,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,308,44,0,476,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,75,0,0
761,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,32,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,27,0,0
763,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,296,372,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,0,2,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,312,17,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,310,406,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,310,352,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,272,390,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,3,0,6,0,0,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,122,0,354,0,0,294,618,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,31,0
769,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,618,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,2,4,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,8,0,434,576,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,36,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0,0,4,2,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,0,170,132,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0,4,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,294,316,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,6,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,570,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,0,0,4,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,568,0,0,244,358,29,0,0,0,0,0,0,0,0,0,0,0,0,0,27,53,0,0
776,0,0,6,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,758,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,4,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,486,0,0,184,354,79,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0
778,0,0,4,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,260,448,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1566,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
781,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0
783,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,0,334,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0
785,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,810,0,0,284,448,123,0,0,0,0,0,0,0,0,0,0,0,0,0,131,47,0,0
786,0,0,8,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,692,0,0,196,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,29,0
787,0,0,10,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,698,0,0,0,542,48,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0
788,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,202,0,0,0,1092,113,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
789,0,0,4,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,564,0,0,1452,888,87,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,28,0
790,0,0,4,4,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,884,16,0,176,1326,155,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0
